,Score,Epslon,round
0,-30.99,4.016161599999996,0
1,-5.22,0.01776,1
2,3.2,0.01776,2
3,15.11,0.01776,3
4,18.58,0.01776,4
5,21.8,0.01776,5
6,17.58,0.01776,6
7,15.95,0.01776,7
8,22.69,0.01776,8
