,Score,Epslon,round
0,-24.0,2.4168719999999957,0
1,-21.46,0.01776,1
2,-8.91,0.01776,2
3,-11.02,0.01776,3
4,-8.81,0.01776,4
5,-4.22,0.01776,5
6,-7.11,0.01776,6
7,-3.08,0.01776,7
8,-6.05,0.01776,8
