,Score,Epslon,round
0,-11.56,1.2174047999999957,0
1,-10.9,0.01776,1
2,-10.35,0.01776,2
3,-9.61,0.01776,3
4,-2.26,0.01776,4
5,-3.61,0.01776,5
6,-1.7,0.01776,6
7,6.17,0.01776,7
8,11.7,0.01776,8
