,Score,Epslon,round
0,-31.71,0.8175823999999956,0
1,-20.89,0.01776,1
2,-24.12,0.01776,2
3,-23.68,0.01776,3
4,-14.99,0.01776,4
5,-14.21,0.01776,5
6,-15.62,0.01776,6
7,-15.27,0.01776,7
8,-17.35,0.01776,8
