,Score,Epslon,round
0,-35.28,3.216516799999996,0
1,-30.74,0.01776,1
2,-29.03,0.01776,2
3,-27.5,0.01776,3
4,-27.05,0.01776,4
5,-19.49,0.01776,5
6,-16.52,0.01776,6
7,-6.65,0.01776,7
8,2.78,0.01776,8
