,156
0,-0.5000000000000002
1,-4.8999999999999995
2,-9.400000000000002
3,-2.7
4,-0.10000000000000009
5,-11.0
6,-8.200000000000001
7,-6.6000000000000005
8,-7.200000000000001
9,-3.0000000000000004
10,-5.5
11,-8.4
12,-6.799999999999999
13,-5.9
14,-6.4
15,-5.300000000000001
16,-3.5000000000000004
17,-5.199999999999999
18,-4.1000000000000005
19,-6.499999999999999
20,-4.0
21,1.8999999999999997
22,-7.2
23,-2.7
24,1.1999999999999995
25,-1.0000000000000002
26,-3.9000000000000004
27,1.9000000000000001
28,6.0
29,5.0
30,5.6
31,-1.2000000000000002
32,11.700000000000001
33,4.5
34,7.800000000000001
35,0.30000000000000004
36,11.4
37,2.1999999999999997
38,13.9
39,16.799999999999997
40,29.300000000000004
41,38.6
42,28.5
43,17.4
44,33.0
45,56.6
46,19.8
47,36.39999999999999
48,26.2
49,36.400000000000006
50,45.8
51,51.5
52,52.1
53,30.3
54,58.99999999999999
55,38.8
56,39.400000000000006
57,49.5
58,45.9
59,31.1
60,50.69999999999999
61,36.300000000000004
62,57.59999999999999
63,66.0
64,31.2
65,47.900000000000006
66,48.19999999999999
67,57.099999999999994
68,42.8
69,59.699999999999996
70,47.199999999999996
71,48.2
72,54.00000000000001
73,38.099999999999994
74,43.099999999999994
75,40.3
76,38.9
77,53.7
78,71.19999999999999
79,46.6
80,38.9
81,31.8
82,43.4
83,47.49999999999999
84,40.6
85,36.1
86,62.5
87,73.6
88,38.9
89,47.1
90,38.5
91,66.0
92,53.300000000000004
93,30.7
94,42.8
95,42.2
96,54.9
97,46.6
98,40.1
99,61.300000000000004
