,116
0,-5.9
1,-5.2
2,-8.4
3,-6.300000000000001
4,-4.9
5,-9.3
6,-7.7
7,-5.9
8,-6.8999999999999995
9,-6.799999999999999
10,-7.8
11,-1.8000000000000003
12,-9.299999999999999
13,-6.0
14,-3.5999999999999996
15,-3.6999999999999997
16,-6.2
17,-4.3
18,-6.400000000000001
19,-6.3999999999999995
20,-5.4
21,0.5999999999999994
22,-6.800000000000001
23,-3.6999999999999997
24,-3.0
25,1.0999999999999999
26,1.0
27,-1.9000000000000004
28,3.6000000000000005
29,-0.19999999999999984
30,15.0
31,7.5
32,4.300000000000001
33,19.699999999999996
34,16.0
35,19.3
36,19.200000000000003
37,37.900000000000006
38,37.2
39,23.7
40,27.7
41,42.5
42,38.39999999999999
43,38.8
44,54.199999999999996
45,71.89999999999999
46,22.300000000000004
47,49.4
48,30.099999999999998
49,54.400000000000006
50,61.8
51,43.4
52,50.49999999999999
53,55.20000000000001
54,62.3
55,49.4
56,35.2
57,53.80000000000001
58,34.2
59,53.9
60,39.5
61,41.00000000000001
62,46.5
63,44.300000000000004
64,41.6
65,73.7
66,41.6
67,52.099999999999994
68,48.7
69,15.700000000000001
70,46.9
71,47.400000000000006
72,43.900000000000006
73,81.10000000000001
74,52.7
75,43.6
76,40.6
77,51.2
78,63.29999999999999
79,34.8
80,34.2
81,38.9
82,53.599999999999994
83,36.1
84,62.6
85,25.9
86,76.39999999999999
87,40.5
88,30.9
89,54.800000000000004
90,54.0
91,41.599999999999994
92,36.5
93,80.3
94,23.799999999999997
95,24.999999999999996
96,39.7
97,41.900000000000006
98,47.5
99,31.4
