,Score,Epslon,round
0,-27.04,3.216516799999996,0
1,21.83,0.01776,1
2,27.51,0.01776,2
3,23.46,0.01776,3
4,22.18,0.01776,4
5,21.6,0.01776,5
6,24.96,0.01776,6
7,34.72,0.01776,7
8,24.05,0.01776,8
