,Score,Epslon,round
0,-32.12,3.216516799999996,0
1,-24.43,0.01776,1
2,-26.82,0.01776,2
3,-17.71,0.01776,3
4,-14.76,0.01776,4
5,-14.75,0.01776,5
6,-12.92,0.01776,6
7,-14.96,0.01776,7
8,-14.38,0.01776,8
