,96
0,-9.200000000000001
1,-6.200000000000001
2,-3.8
3,-4.7
4,-4.999999999999999
5,-6.0
6,0.2999999999999997
7,1.0999999999999999
8,-1.0000000000000004
9,-3.5
10,-9.200000000000001
11,-4.3
12,-5.9
13,-8.2
14,-8.799999999999999
15,-0.7000000000000003
16,-8.700000000000001
17,-7.400000000000001
18,-4.2
19,-8.0
20,-2.5
21,-2.2
22,-7.6
23,0.7000000000000002
24,-1.9000000000000001
25,-6.8
26,-1.7999999999999998
27,-4.6
28,5.6000000000000005
29,5.1000000000000005
30,7.7
31,13.3
32,11.2
33,7.6
34,5.8
35,21.9
36,49.4
37,28.899999999999995
38,31.1
39,23.900000000000002
40,28.6
41,31.1
42,41.699999999999996
43,37.300000000000004
44,31.0
45,58.0
46,37.90000000000001
47,35.699999999999996
48,46.3
49,32.300000000000004
50,31.3
51,26.4
52,39.8
53,57.099999999999994
54,32.7
55,47.0
56,75.39999999999999
57,26.8
58,33.199999999999996
59,46.39999999999999
60,62.49999999999999
61,55.50000000000001
62,53.6
63,34.2
64,70.3
65,75.7
66,25.199999999999996
67,64.1
68,49.5
69,53.89999999999999
70,39.7
71,40.99999999999999
72,67.6
73,72.9
74,34.6
75,36.3
76,48.7
77,19.0
78,34.6
79,37.199999999999996
80,64.3
81,45.00000000000001
82,28.900000000000002
83,34.699999999999996
84,52.0
85,48.1
86,43.2
87,42.2
88,59.69999999999999
89,52.3
90,57.099999999999994
91,51.7
92,51.900000000000006
93,42.7
94,41.1
95,42.599999999999994
96,59.50000000000001
97,31.7
98,104.00000000000001
99,41.8
