,Score,Epslon,round
0,-8.75,2.4168719999999957,0
1,-1.16,0.01776,1
2,4.95,0.01776,2
3,8.18,0.01776,3
4,14.11,0.01776,4
5,12.51,0.01776,5
6,20.62,0.01776,6
7,27.08,0.01776,7
8,23.99,0.01776,8
