,Score,Epslon,round
0,-24.48,2.0170495999999956,0
1,-11.03,0.01776,1
2,-12.19,0.01776,2
3,-11.84,0.01776,3
4,14.51,0.01776,4
5,19.7,0.01776,5
6,21.07,0.01776,6
7,17.7,0.01776,7
8,19.17,0.01776,8
