,Score,Epslon,round
0,-33.0,2.0170495999999956,0
1,-21.78,0.01776,1
2,-25.09,0.01776,2
3,-18.03,0.01776,3
4,0.09,0.01776,4
5,-3.06,0.01776,5
6,5.25,0.01776,6
7,9.64,0.01776,7
8,6.03,0.01776,8
