,55
0,-6.700000000000001
1,-8.100000000000001
2,-6.4
3,-1.4
4,-8.500000000000002
5,-6.199999999999999
6,-6.800000000000001
7,-6.6
8,-4.199999999999999
9,-2.8
10,-7.2
11,-3.5
12,-6.0
13,-7.0
14,-4.3999999999999995
15,-2.3000000000000003
16,-5.500000000000002
17,-5.7
18,6.699999999999999
19,-5.3
20,-3.1000000000000005
21,4.5
22,-1.7000000000000002
23,27.1
24,17.999999999999996
25,23.6
26,25.200000000000003
27,28.2
28,24.9
29,20.9
30,26.700000000000003
31,15.8
32,65.2
33,32.6
34,43.800000000000004
35,25.900000000000002
36,43.9
37,51.5
38,45.29999999999999
39,35.5
40,47.800000000000004
41,47.60000000000001
42,56.10000000000001
43,51.50000000000001
44,63.800000000000004
45,46.4
46,24.799999999999997
47,38.300000000000004
48,37.400000000000006
49,64.00000000000001
50,43.0
51,44.400000000000006
52,47.3
53,42.7
54,35.8
55,39.4
56,55.3
57,39.300000000000004
58,62.5
59,27.4
60,50.800000000000004
61,46.60000000000001
62,74.10000000000001
63,63.8
64,57.39999999999999
65,59.9
66,36.0
67,48.3
68,48.1
69,60.1
70,67.3
71,56.8
72,65.1
73,66.0
74,86.4
75,44.4
76,39.49999999999999
77,74.0
78,46.0
79,39.8
80,75.39999999999999
81,28.6
82,42.8
83,41.699999999999996
84,32.4
85,44.2
86,37.099999999999994
87,58.8
88,46.69999999999999
89,36.1
90,46.5
91,48.4
92,36.3
93,39.099999999999994
94,57.6
95,50.8
96,46.699999999999996
97,42.2
98,18.6
99,49.19999999999999
