,Score,Epslon,round
0,-48.79,1.2174047999999957,0
1,-31.68,0.01776,1
2,-17.04,0.01776,2
3,-16.71,0.01776,3
4,-6.5,0.01776,4
5,-8.75,0.01776,5
6,-2.02,0.01776,6
7,-2.74,0.01776,7
8,-1.42,0.01776,8
