,23
0,-5.300000000000001
1,-7.1000000000000005
2,-10.0
3,-5.8999999999999995
4,-2.5
5,-2.4999999999999996
6,-5.4
7,-6.3999999999999995
8,-1.8000000000000003
9,4.4
10,2.8999999999999995
11,13.700000000000001
12,2.0999999999999996
13,8.600000000000001
14,18.099999999999998
15,-1.2000000000000004
16,15.4
17,19.2
18,18.8
19,12.899999999999999
20,24.8
21,41.1
22,22.3
23,16.4
24,26.6
25,12.2
26,43.79999999999999
27,32.699999999999996
28,33.8
29,14.9
30,32.4
31,39.8
32,41.60000000000001
33,36.3
34,38.8
35,56.699999999999996
36,37.800000000000004
37,29.5
38,39.2
39,55.6
40,57.4
41,113.9
42,55.7
43,59.099999999999994
44,60.5
45,27.400000000000002
46,64.3
47,33.5
48,44.099999999999994
49,47.2
50,44.099999999999994
51,39.300000000000004
52,39.0
53,62.699999999999996
54,39.800000000000004
55,52.2
56,54.99999999999999
57,65.2
58,53.400000000000006
59,67.2
60,23.199999999999992
61,61.9
62,67.6
63,51.5
64,69.1
65,59.8
66,34.4
67,56.2
68,62.9
69,68.1
70,46.9
71,81.7
72,67.3
73,68.4
74,44.8
75,103.80000000000001
76,39.300000000000004
77,58.7
78,60.49999999999999
79,98.79999999999998
80,104.39999999999999
81,72.4
82,49.3
83,77.8
84,59.400000000000006
85,41.699999999999996
86,60.99999999999999
87,48.7
88,49.800000000000004
89,49.900000000000006
90,49.699999999999996
91,73.0
92,53.9
93,60.099999999999994
94,67.50000000000001
95,44.2
96,26.4
97,59.4
98,64.3
99,68.4
