,Score,Epslon,round
0,-32.28,1.2174047999999957,0
1,-28.78,0.01776,1
2,-28.01,0.01776,2
3,-34.01,0.01776,3
4,-7.56,0.01776,4
5,6.28,0.01776,5
6,10.85,0.01776,6
7,15.68,0.01776,7
8,19.88,0.01776,8
