,Score,Epslon,round
0,-38.17,3.616339199999996,0
1,-32.76,0.01776,1
2,-9.36,0.01776,2
3,5.69,0.01776,3
4,22.51,0.01776,4
5,26.35,0.01776,5
6,27.6,0.01776,6
7,29.9,0.01776,7
8,30.84,0.01776,8
