,133
0,-8.1
1,-10.000000000000002
2,-10.0
3,-2.2
4,-7.0
5,-4.300000000000001
6,-7.600000000000001
7,-8.4
8,-6.800000000000002
9,-6.4
10,-4.4
11,-4.6000000000000005
12,-9.600000000000001
13,-6.699999999999999
14,-6.200000000000001
15,-1.2999999999999998
16,4.199999999999999
17,-4.0
18,-3.3000000000000003
19,-8.5
20,-7.799999999999999
21,-7.400000000000001
22,-3.4000000000000004
23,-5.500000000000001
24,-5.0
25,-2.3999999999999995
26,-1.6000000000000005
27,-3.1
28,3.8
29,0.9999999999999996
30,-2.2000000000000006
31,13.200000000000001
32,8.0
33,4.8
34,22.4
35,20.5
36,7.2
37,39.400000000000006
38,25.4
39,18.1
40,36.4
41,43.8
42,30.5
43,38.39999999999999
44,24.5
45,23.1
46,40.699999999999996
47,36.5
48,57.900000000000006
49,45.10000000000001
50,37.39999999999999
51,72.5
52,54.999999999999986
53,37.0
54,28.1
55,39.6
56,43.6
57,47.9
58,36.0
59,36.2
60,74.6
61,51.49999999999999
62,33.099999999999994
63,81.2
64,39.8
65,54.800000000000004
66,36.3
67,56.50000000000001
68,30.700000000000003
69,94.9
70,32.5
71,51.20000000000001
72,51.2
73,37.1
74,31.099999999999998
75,33.900000000000006
76,47.3
77,47.300000000000004
78,49.8
79,52.6
80,45.699999999999996
81,48.2
82,44.0
83,65.0
84,35.9
85,44.5
86,33.5
87,30.6
88,69.6
89,38.199999999999996
90,41.9
91,82.20000000000002
92,49.1
93,46.60000000000001
94,44.3
95,41.0
96,38.2
97,52.6
98,58.699999999999996
99,35.800000000000004
