,Score,Epslon,round
0,-28.74,2.4168719999999957,0
1,-27.59,0.01776,1
2,-14.09,0.01776,2
3,-19.96,0.01776,3
4,-25.81,0.01776,4
5,-12.57,0.01776,5
6,-14.0,0.01776,6
7,-4.1,0.01776,7
8,0.81,0.01776,8
