,115
0,-7.8
1,-8.8
2,-10.1
3,-7.000000000000001
4,-4.3
5,-1.9000000000000008
6,-7.3999999999999995
7,-8.0
8,-5.9
9,-10.8
10,-8.3
11,-5.2
12,-7.8
13,-4.699999999999999
14,-7.000000000000002
15,-8.799999999999999
16,-10.4
17,-5.199999999999999
18,-6.399999999999999
19,-3.5999999999999988
20,-6.800000000000002
21,-5.8
22,-5.000000000000001
23,-5.7
24,-8.5
25,-2.6999999999999997
26,-2.5
27,-5.800000000000001
28,-0.9999999999999999
29,1.7
30,-4.5
31,5.199999999999999
32,1.4
33,-0.6000000000000004
34,12.100000000000001
35,-4.500000000000001
36,3.5999999999999996
37,7.300000000000001
38,15.0
39,26.8
40,12.5
41,10.999999999999996
42,14.1
43,30.799999999999997
44,31.800000000000004
45,34.50000000000001
46,37.5
47,27.3
48,28.2
49,32.1
50,48.8
51,37.3
52,30.999999999999996
53,22.4
54,32.2
55,30.1
56,46.5
57,30.1
58,53.400000000000006
59,35.699999999999996
60,50.4
61,23.4
62,33.7
63,69.1
64,48.7
65,45.6
66,48.900000000000006
67,63.800000000000004
68,62.099999999999994
69,30.8
70,46.2
71,47.300000000000004
72,47.79999999999999
73,60.6
74,56.6
75,43.6
76,24.200000000000003
77,61.2
78,51.90000000000001
79,36.699999999999996
80,35.7
81,40.900000000000006
82,54.2
83,35.1
84,58.9
85,39.199999999999996
86,36.8
87,32.7
88,42.8
89,62.9
90,29.700000000000003
91,42.6
92,51.0
93,41.6
94,44.6
95,28.1
96,37.1
97,56.699999999999996
98,35.099999999999994
99,15.7
