,Score,Epslon,round
0,-30.94,2.0170495999999956,0
1,-18.47,0.01776,1
2,-6.81,0.01776,2
3,12.16,0.01776,3
4,18.19,0.01776,4
5,13.78,0.01776,5
6,7.84,0.01776,6
7,12.9,0.01776,7
8,22.33,0.01776,8
