,Score,Epslon,round
0,-22.52,1.2174047999999957,0
1,-22.92,0.01776,1
2,-33.1,0.01776,2
3,-19.03,0.01776,3
4,-19.95,0.01776,4
5,-19.38,0.01776,5
6,-22.0,0.01776,6
7,-24.37,0.01776,7
8,-23.5,0.01776,8
