,131
0,-1.2000000000000002
1,-6.6000000000000005
2,-6.2
3,-6.4
4,1.0999999999999994
5,-3.5999999999999996
6,-6.800000000000001
7,-8.0
8,-7.5
9,-10.100000000000001
10,-9.4
11,-4.6
12,-6.2
13,-10.200000000000001
14,-5.300000000000001
15,-6.1000000000000005
16,1.5999999999999994
17,-5.3999999999999995
18,-6.200000000000001
19,-1.6000000000000003
20,-1.7
21,-7.9
22,-8.5
23,-6.600000000000001
24,-5.1000000000000005
25,-6.3
26,3.3999999999999995
27,-2.4
28,-5.3999999999999995
29,1.6000000000000005
30,-3.8
31,-4.999999999999998
32,-0.6999999999999997
33,10.7
34,3.6
35,7.8999999999999995
36,24.1
37,14.600000000000001
38,19.200000000000003
39,17.0
40,4.6
41,16.400000000000002
42,27.199999999999996
43,17.5
44,43.49999999999999
45,37.4
46,39.199999999999996
47,42.6
48,29.8
49,33.5
50,60.400000000000006
51,22.599999999999998
52,22.0
53,41.699999999999996
54,41.9
55,36.800000000000004
56,37.1
57,37.5
58,47.2
59,39.099999999999994
60,36.300000000000004
61,49.80000000000001
62,33.7
63,46.2
64,28.5
65,59.3
66,54.699999999999996
67,36.1
68,25.8
69,86.4
70,45.6
71,71.19999999999999
72,48.60000000000001
73,47.5
74,32.599999999999994
75,40.699999999999996
76,38.0
77,63.699999999999996
78,49.49999999999999
79,28.1
80,65.9
81,32.2
82,51.5
83,43.699999999999996
84,17.0
85,52.800000000000004
86,45.39999999999999
87,32.3
88,48.199999999999996
89,49.30000000000001
90,51.800000000000004
91,44.599999999999994
92,42.1
93,42.9
94,57.10000000000001
95,32.8
96,31.799999999999997
97,45.9
98,68.3
99,85.3
