,179
0,-10.200000000000003
1,-7.5
2,-3.5000000000000004
3,-0.1999999999999999
4,-6.8
5,-6.8
6,0.30000000000000004
7,-4.5
8,-4.1000000000000005
9,-5.3
10,-8.1
11,-7.699999999999999
12,-7.6000000000000005
13,-3.7
14,-0.9999999999999998
15,-8.8
16,-3.0
17,-1.4
18,-6.000000000000001
19,-7.699999999999999
20,-4.9
21,0.7
22,-4.699999999999999
23,1.600000000000001
24,-0.19999999999999996
25,0.6999999999999997
26,-3.9000000000000012
27,-6.000000000000001
28,-6.8
29,1.9000000000000001
30,-3.1999999999999997
31,1.3999999999999995
32,-6.300000000000001
33,-2.9999999999999996
34,4.199999999999999
35,-4.2
36,1.7000000000000002
37,14.099999999999998
38,7.099999999999999
39,6.399999999999999
40,13.299999999999999
41,3.4
42,5.1000000000000005
43,8.6
44,8.5
45,1.6000000000000005
46,20.400000000000002
47,13.1
48,11.799999999999999
49,18.3
50,6.3
51,7.600000000000001
52,9.0
53,0.9999999999999994
54,18.7
55,12.5
56,20.4
57,13.0
58,12.899999999999999
59,15.2
60,21.1
61,20.2
62,31.699999999999996
63,31.599999999999998
64,21.3
65,22.5
66,23.299999999999997
67,43.9
68,20.8
69,31.3
70,30.700000000000003
71,39.6
72,32.400000000000006
73,49.699999999999996
74,28.2
75,36.8
76,15.899999999999999
77,30.799999999999997
78,26.800000000000004
79,33.8
80,24.6
81,70.5
82,26.400000000000002
83,33.0
84,25.0
85,30.0
86,48.800000000000004
87,41.5
88,50.199999999999996
89,27.6
90,51.69999999999999
91,39.599999999999994
92,37.6
93,48.2
94,34.800000000000004
95,33.7
96,47.199999999999996
97,36.300000000000004
98,32.800000000000004
99,37.5
