,103
0,-9.0
1,-7.3
2,-6.8
3,-7.200000000000001
4,-6.6
5,-9.9
6,-9.4
7,-6.1
8,-7.3
9,-7.8
10,-7.199999999999999
11,-4.6000000000000005
12,-6.6
13,-7.499999999999999
14,-2.4000000000000004
15,-8.0
16,-4.800000000000001
17,-5.2
18,-6.3
19,-0.2000000000000003
20,-5.799999999999999
21,-6.8
22,-1.2999999999999998
23,-1.4
24,-5.999999999999999
25,-2.7
26,-6.1000000000000005
27,9.2
28,-4.6
29,-8.3
30,-4.800000000000001
31,-6.6
32,-1.4000000000000004
33,-2.3
34,-7.7
35,-3.500000000000001
36,3.5999999999999996
37,-0.5000000000000009
38,-1.1999999999999997
39,2.0000000000000004
40,4.800000000000002
41,6.0
42,11.600000000000001
43,8.000000000000002
44,43.699999999999996
45,20.7
46,17.1
47,40.99999999999999
48,51.00000000000001
49,22.9
50,33.099999999999994
51,40.400000000000006
52,46.5
53,45.99999999999999
54,50.400000000000006
55,21.3
56,83.6
57,50.9
58,66.1
59,30.8
60,45.3
61,30.7
62,56.89999999999999
63,40.9
64,35.9
65,47.6
66,41.7
67,51.400000000000006
68,60.599999999999994
69,43.7
70,31.699999999999996
71,47.4
72,54.9
73,53.0
74,44.800000000000004
75,31.400000000000002
76,31.800000000000004
77,37.5
78,47.8
79,37.60000000000001
80,50.69999999999999
81,46.0
82,44.0
83,51.5
84,38.6
85,53.5
86,36.0
87,56.1
88,39.29999999999999
89,37.900000000000006
90,58.900000000000006
91,52.6
92,34.9
93,36.699999999999996
94,30.200000000000003
95,60.8
96,67.39999999999999
97,55.2
98,33.9
99,64.2
