,Score,Epslon,round
0,-16.45,2.8166943999999954,0
1,14.56,0.01776,1
2,20.56,0.01776,2
3,10.63,0.01776,3
4,21.43,0.01776,4
5,18.86,0.01776,5
6,21.09,0.01776,6
7,17.24,0.01776,7
8,16.65,0.01776,8
