,67
0,-4.4
1,-8.4
2,-3.2
3,-6.900000000000001
4,-3.7
5,-6.9
6,-0.9999999999999999
7,-7.4
8,-7.4
9,-3.799999999999999
10,-5.200000000000001
11,-2.9999999999999996
12,-7.1
13,-8.799999999999999
14,-1.700000000000001
15,-4.8999999999999995
16,-5.8
17,-1.4000000000000004
18,-9.799999999999999
19,-6.199999999999999
20,-0.10000000000000009
21,11.900000000000002
22,18.099999999999998
23,12.5
24,6.2
25,10.099999999999998
26,7.4
27,10.2
28,7.9
29,27.799999999999997
30,33.6
31,17.500000000000004
32,22.4
33,49.6
34,36.4
35,38.300000000000004
36,37.2
37,27.499999999999996
38,53.2
39,39.400000000000006
40,64.7
41,40.9
42,32.9
43,43.39999999999999
44,52.9
45,56.9
46,51.00000000000001
47,45.800000000000004
48,65.8
49,54.50000000000001
50,47.9
51,35.1
52,30.1
53,46.6
54,56.5
55,38.3
56,37.099999999999994
57,55.099999999999994
58,29.100000000000005
59,47.699999999999996
60,69.8
61,50.2
62,41.8
63,43.0
64,44.800000000000004
65,57.20000000000001
66,52.0
67,77.99999999999999
68,35.0
69,45.8
70,78.8
71,48.099999999999994
72,34.9
73,49.5
74,50.6
75,37.900000000000006
76,49.3
77,31.8
78,51.599999999999994
79,38.4
80,31.6
81,49.400000000000006
82,34.0
83,52.99999999999999
84,37.300000000000004
85,33.0
86,64.4
87,59.0
88,31.8
89,34.0
90,45.199999999999996
91,61.2
92,62.6
93,52.0
94,35.099999999999994
95,74.9
96,33.5
97,67.80000000000001
98,34.5
99,53.6
