,Score,Epslon,round
0,-31.04,1.6172271999999959,0
1,-26.36,0.01776,1
2,-6.64,0.01776,2
3,-15.89,0.01776,3
4,1.29,0.01776,4
5,4.52,0.01776,5
6,8.91,0.01776,6
7,5.82,0.01776,7
8,10.2,0.01776,8
