,Score,Epslon,round
0,-15.01,1.6172271999999959,0
1,-0.12,0.01776,1
2,7.67,0.01776,2
3,8.72,0.01776,3
4,15.17,0.01776,4
5,18.85,0.01776,5
6,15.25,0.01776,6
7,25.82,0.01776,7
8,26.69,0.01776,8
