,Score,Epslon,round
0,-23.65,3.616339199999996,0
1,-2.27,0.01776,1
2,5.66,0.01776,2
3,16.15,0.01776,3
4,9.73,0.01776,4
5,17.04,0.01776,5
6,17.58,0.01776,6
7,25.15,0.01776,7
8,20.96,0.01776,8
