,Score,Epslon,round
0,-35.8,2.4168719999999957,0
1,-20.8,0.01776,1
2,-12.02,0.01776,2
3,-9.79,0.01776,3
4,-6.82,0.01776,4
5,-1.49,0.01776,5
6,-3.1,0.01776,6
7,0.47,0.01776,7
8,-4.51,0.01776,8
