,Score,Epslon,round
0,-30.99,2.4168719999999957,0
1,-27.66,0.01776,1
2,-16.8,0.01776,2
3,-10.37,0.01776,3
4,3.53,0.01776,4
5,-5.84,0.01776,5
6,-4.86,0.01776,6
7,3.66,0.01776,7
8,24.44,0.01776,8
