,119
0,-6.600000000000001
1,-8.6
2,-3.4
3,-6.9
4,-6.2
5,-6.800000000000001
6,-4.7
7,-9.1
8,-5.7
9,-4.8999999999999995
10,0.8999999999999997
11,-7.6000000000000005
12,5.200000000000001
13,-7.0
14,-4.9
15,-5.100000000000001
16,-6.1
17,-10.4
18,1.2999999999999998
19,1.5999999999999996
20,1.9999999999999996
21,4.699999999999999
22,1.2
23,1.3999999999999995
24,0.9999999999999996
25,-6.2
26,4.3
27,13.0
28,17.5
29,5.000000000000002
30,42.8
31,20.400000000000002
32,23.400000000000002
33,28.499999999999996
34,64.3
35,19.400000000000002
36,58.300000000000004
37,49.099999999999994
38,58.3
39,43.1
40,42.699999999999996
41,39.4
42,31.899999999999995
43,35.6
44,37.1
45,58.400000000000006
46,36.9
47,32.6
48,65.3
49,64.5
50,54.7
51,62.300000000000004
52,24.7
53,66.60000000000001
54,52.4
55,45.49999999999999
56,44.6
57,70.7
58,60.4
59,63.5
60,64.2
61,43.5
62,44.5
63,55.7
64,33.6
65,53.900000000000006
66,61.800000000000004
67,45.60000000000001
68,55.6
69,53.9
70,27.599999999999998
71,39.800000000000004
72,33.699999999999996
73,43.5
74,66.10000000000001
75,53.400000000000006
76,28.2
77,67.9
78,58.20000000000001
79,42.99999999999999
80,45.199999999999996
81,49.20000000000001
82,32.599999999999994
83,45.5
84,36.4
85,37.800000000000004
86,64.89999999999999
87,49.900000000000006
88,61.3
89,65.69999999999999
90,58.5
91,85.60000000000001
92,38.3
93,58.8
94,54.699999999999996
95,53.1
96,41.099999999999994
97,52.3
98,49.699999999999996
99,53.6
