,Score,Epslon,round
0,-33.42,3.216516799999996,0
1,-29.0,0.01776,1
2,-27.61,0.01776,2
3,-29.0,0.01776,3
4,-28.58,0.01776,4
5,-29.87,0.01776,5
6,-28.21,0.01776,6
7,-29.38,0.01776,7
8,-28.79,0.01776,8
