,Score,Epslon,round
0,-27.97,2.0170495999999956,0
1,-16.43,0.01776,1
2,-7.96,0.01776,2
3,-8.01,0.01776,3
4,-27.18,0.01776,4
5,-18.07,0.01776,5
6,-6.2,0.01776,6
7,-0.46,0.01776,7
8,1.37,0.01776,8
