,88
0,-10.000000000000002
1,-5.1
2,-5.500000000000001
3,-7.8
4,-7.3
5,-5.7
6,-5.799999999999999
7,-6.1000000000000005
8,-4.699999999999999
9,-5.1
10,-5.7
11,-8.6
12,-7.399999999999999
13,-3.3
14,-5.800000000000001
15,-8.200000000000001
16,-2.2
17,-6.6
18,-9.299999999999999
19,1.8
20,-1.2000000000000004
21,2.3000000000000007
22,0.5999999999999995
23,4.700000000000001
24,-6.7
25,2.2999999999999994
26,-1.8
27,-1.5
28,10.099999999999998
29,5.299999999999999
30,7.4
31,13.6
32,24.1
33,25.4
34,13.5
35,41.0
36,21.4
37,28.7
38,39.39999999999999
39,28.7
40,44.3
41,60.4
42,41.10000000000001
43,42.199999999999996
44,43.800000000000004
45,60.699999999999996
46,38.199999999999996
47,28.4
48,15.600000000000001
49,37.400000000000006
50,56.10000000000001
51,95.30000000000001
52,28.599999999999998
53,36.0
54,48.9
55,43.0
56,41.0
57,43.300000000000004
58,47.8
59,35.2
60,62.7
61,40.099999999999994
62,46.9
63,51.300000000000004
64,34.8
65,32.400000000000006
66,47.70000000000001
67,28.900000000000006
68,47.79999999999999
69,24.8
70,29.999999999999996
71,32.3
72,28.4
73,36.9
74,37.0
75,47.800000000000004
76,33.800000000000004
77,33.7
78,45.8
79,49.7
80,53.099999999999994
81,54.2
82,29.399999999999995
83,40.6
84,59.70000000000001
85,79.6
86,42.00000000000001
87,40.89999999999999
88,23.5
89,45.1
90,40.1
91,62.599999999999994
92,47.1
93,50.10000000000001
94,47.9
95,28.499999999999993
96,17.4
97,57.300000000000004
98,47.79999999999999
99,36.50000000000001
