,Score,Epslon,round
0,-34.4,2.4168719999999957,0
1,-31.86,0.01776,1
2,-31.28,0.01776,2
3,-31.35,0.01776,3
4,-31.13,0.01776,4
5,-24.5,0.01776,5
6,-20.11,0.01776,6
7,-20.54,0.01776,7
8,-22.79,0.01776,8
