,177
0,-6.800000000000001
1,-8.8
2,-6.4
3,-2.3
4,-7.2
5,-7.800000000000001
6,-7.000000000000001
7,-4.2
8,-8.4
9,-4.6000000000000005
10,-5.9
11,-3.5
12,-5.2
13,-6.4
14,-1.8000000000000003
15,-8.5
16,-4.6
17,-8.0
18,-3.3000000000000007
19,-5.2
20,-5.2
21,-3.200000000000001
22,-3.000000000000001
23,1.2000000000000002
24,2.4000000000000004
25,-5.6000000000000005
26,-2.5999999999999996
27,-3.9000000000000004
28,0.7999999999999998
29,-6.700000000000001
30,-2.4000000000000012
31,-2.0999999999999996
32,6.4
33,1.3000000000000005
34,-3.9000000000000004
35,-2.6
36,-0.8000000000000003
37,-2.9
38,-2.4000000000000004
39,9.299999999999999
40,-2.0
41,4.699999999999998
42,4.1
43,-3.6000000000000005
44,9.6
45,13.9
46,8.3
47,10.1
48,19.4
49,7.9
50,33.0
51,14.7
52,31.900000000000002
53,18.3
54,34.099999999999994
55,29.0
56,42.99999999999999
57,28.6
58,59.00000000000001
59,42.0
60,66.2
61,39.599999999999994
62,51.20000000000001
63,56.1
64,46.099999999999994
65,44.9
66,43.9
67,68.6
68,62.8
69,95.60000000000001
70,25.4
71,58.599999999999994
72,32.8
73,41.69999999999999
74,41.400000000000006
75,37.2
76,46.10000000000001
77,42.5
78,52.79999999999999
79,40.5
80,48.5
81,28.599999999999998
82,48.99999999999999
83,45.8
84,37.7
85,49.50000000000001
86,33.4
87,29.3
88,40.0
89,61.8
90,44.60000000000001
91,39.3
92,51.99999999999999
93,38.2
94,33.5
95,51.8
96,47.6
97,69.3
98,50.0
99,35.099999999999994
