,Score,Epslon,round
0,-27.53,3.216516799999996,0
1,8.32,0.01776,1
2,21.92,0.01776,2
3,30.82,0.01776,3
4,25.68,0.01776,4
5,24.0,0.01776,5
6,26.58,0.01776,6
7,25.66,0.01776,7
8,30.74,0.01776,8
