,Score,Epslon,round
0,-28.39,0.8175823999999956,0
1,-22.93,0.01776,1
2,-20.54,0.01776,2
3,-22.66,0.01776,3
4,-16.34,0.01776,4
5,-7.54,0.01776,5
6,-7.82,0.01776,6
7,-4.38,0.01776,7
8,-13.37,0.01776,8
