,Score,Epslon,round
0,-19.05,2.4168719999999957,0
1,6.05,0.01776,1
2,24.76,0.01776,2
3,25.59,0.01776,3
4,20.55,0.01776,4
5,24.09,0.01776,5
6,30.3,0.01776,6
7,31.59,0.01776,7
8,28.61,0.01776,8
