,161
0,-5.9
1,-1.7000000000000002
2,-7.600000000000001
3,-9.000000000000002
4,-6.2
5,-4.3999999999999995
6,-7.0
7,-2.9000000000000004
8,-8.200000000000001
9,-1.9
10,3.6999999999999993
11,-8.0
12,-6.700000000000001
13,-3.0
14,-5.800000000000001
15,-9.0
16,-8.4
17,-1.1
18,-3.1000000000000005
19,-6.699999999999999
20,-4.6
21,-6.0
22,-4.199999999999999
23,-6.8999999999999995
24,-4.440892098500626e-16
25,-4.6000000000000005
26,-3.400000000000001
27,-5.4
28,4.199999999999999
29,-3.6000000000000005
30,-3.6
31,-5.1000000000000005
32,7.999999999999999
33,-1.9000000000000004
34,-5.200000000000001
35,-4.3999999999999995
36,-0.8999999999999999
37,7.800000000000001
38,4.999999999999999
39,13.599999999999998
40,7.499999999999998
41,-0.5
42,15.3
43,11.100000000000001
44,14.2
45,14.799999999999999
46,11.6
47,16.4
48,17.8
49,30.599999999999994
50,19.5
51,32.49999999999999
52,22.599999999999998
53,27.499999999999996
54,30.0
55,57.300000000000004
56,35.9
57,37.599999999999994
58,56.8
59,35.800000000000004
60,19.4
61,44.900000000000006
62,49.20000000000001
63,51.6
64,27.9
65,37.5
66,40.699999999999996
67,29.099999999999994
68,22.4
69,51.4
70,20.400000000000006
71,51.9
72,47.199999999999996
73,57.800000000000004
74,39.9
75,37.599999999999994
76,63.1
77,55.199999999999996
78,51.4
79,72.89999999999999
80,54.099999999999994
81,36.8
82,71.4
83,66.8
84,69.7
85,48.89999999999999
86,30.9
87,40.3
88,48.900000000000006
89,58.10000000000001
90,38.800000000000004
91,39.4
92,68.9
93,32.9
94,39.9
95,57.900000000000006
96,47.20000000000001
97,31.2
98,51.3
99,33.5
