,Score,Epslon,round
0,-25.48,2.4168719999999957,0
1,-20.0,0.01776,1
2,-14.48,0.01776,2
3,-13.43,0.01776,3
4,-14.89,0.01776,4
5,-10.24,0.01776,5
6,-12.48,0.01776,6
7,-9.66,0.01776,7
8,-10.55,0.01776,8
