,Score,Epslon,round
0,-20.30402802835286,2.8166943999999954,0
1,-16.61045411605916,0.01776,1
2,-13.510817777859025,0.01776,2
3,-13.804426612485331,0.01776,3
4,-14.634900753134032,0.01776,4
5,-13.735116495719756,0.01776,5
6,-12.570578228141049,0.01776,6
7,-12.29471011331193,0.01776,7
8,-13.93191538917995,0.01776,8
