,Score,Epslon,round
0,-29.38,2.0170495999999956,0
1,2.16,0.01776,1
2,16.48,0.01776,2
3,31.87,0.01776,3
4,23.06,0.01776,4
5,32.73,0.01776,5
6,26.98,0.01776,6
7,28.91,0.01776,7
8,26.47,0.01776,8
