,Score,Epslon,round
0,-17.83,2.0170495999999956,0
1,-13.11,0.01776,1
2,-6.13,0.01776,2
3,-10.37,0.01776,3
4,0.07,0.01776,4
5,-7.24,0.01776,5
6,4.73,0.01776,6
7,3.47,0.01776,7
8,16.23,0.01776,8
