,Score,Epslon,round
0,-23.87,2.8166943999999954,0
1,-8.72,0.01776,1
2,9.21,0.01776,2
3,7.18,0.01776,3
4,14.82,0.01776,4
5,20.82,0.01776,5
6,20.76,0.01776,6
7,21.38,0.01776,7
8,33.46,0.01776,8
