,47
0,-8.799999999999999
1,-0.30000000000000004
2,-8.4
3,-8.399999999999999
4,-10.4
5,-3.4000000000000004
6,-5.599999999999999
7,-4.6
8,-0.9000000000000002
9,-3.8999999999999995
10,-8.7
11,-4.4
12,-8.6
13,-1.0000000000000004
14,-8.3
15,-6.000000000000001
16,-5.100000000000001
17,-10.4
18,-6.099999999999999
19,1.6
20,-4.8999999999999995
21,-0.6999999999999997
22,-3.6000000000000005
23,-6.0
24,9.900000000000002
25,8.3
26,7.700000000000001
27,7.3
28,20.500000000000004
29,21.799999999999997
30,27.799999999999997
31,37.4
32,44.6
33,43.70000000000001
34,29.3
35,39.599999999999994
36,47.70000000000001
37,45.400000000000006
38,53.9
39,34.89999999999999
40,28.200000000000003
41,23.8
42,61.300000000000004
43,50.1
44,24.599999999999998
45,54.300000000000004
46,49.8
47,35.3
48,58.1
49,38.199999999999996
50,50.0
51,50.599999999999994
52,78.39999999999999
53,51.300000000000004
54,52.2
55,37.10000000000001
56,71.7
57,31.2
58,58.29999999999999
59,60.599999999999994
60,49.6
61,79.39999999999999
62,44.9
63,34.0
64,47.099999999999994
65,61.49999999999999
66,77.4
67,39.5
68,57.800000000000004
69,64.39999999999999
70,69.1
71,65.69999999999999
72,45.7
73,55.8
74,58.49999999999999
75,69.5
76,75.0
77,38.3
78,32.300000000000004
79,40.99999999999999
80,60.1
81,31.8
82,54.7
83,72.49999999999999
84,32.699999999999996
85,60.900000000000006
86,56.6
87,66.5
88,100.19999999999999
89,55.49999999999999
90,49.5
91,38.6
92,83.3
93,42.49999999999999
94,73.3
95,78.69999999999999
96,49.50000000000001
97,51.49999999999999
98,61.800000000000004
99,57.9
