,Score,Epslon,round
0,-28.79,3.616339199999996,0
1,-25.68,0.01776,1
2,-4.75,0.01776,2
3,2.16,0.01776,3
4,2.48,0.01776,4
5,3.99,0.01776,5
6,16.04,0.01776,6
7,12.43,0.01776,7
8,5.89,0.01776,8
