,139
0,-6.2
1,-4.3
2,-4.6
3,-8.4
4,-4.9
5,-10.2
6,-3.3
7,-6.399999999999999
8,-7.3
9,-7.4
10,-4.0
11,-8.8
12,-6.1000000000000005
13,-7.3999999999999995
14,-4.5
15,-5.9
16,-7.0
17,-6.399999999999999
18,-7.5
19,-8.9
20,-3.4
21,-6.2
22,-5.499999999999999
23,-3.2000000000000006
24,-6.0
25,-8.3
26,-7.200000000000002
27,-4.500000000000001
28,-7.600000000000001
29,-4.7
30,-2.5
31,4.2
32,-3.3
33,-1.1
34,4.3
35,-4.999999999999999
36,2.5
37,-5.3
38,7.1000000000000005
39,1.2000000000000002
40,5.699999999999999
41,17.8
42,23.3
43,13.0
44,15.2
45,32.5
46,21.6
47,32.3
48,23.5
49,45.2
50,42.4
51,47.5
52,22.300000000000004
53,47.29999999999999
54,47.0
55,54.800000000000004
56,26.7
57,26.2
58,57.9
59,45.00000000000001
60,44.9
61,34.7
62,28.9
63,41.5
64,61.599999999999994
65,54.800000000000004
66,62.6
67,50.39999999999999
68,31.9
69,45.0
70,34.3
71,49.5
72,40.89999999999999
73,30.499999999999996
74,55.800000000000004
75,35.4
76,34.1
77,46.6
78,50.599999999999994
79,44.300000000000004
80,49.8
81,42.9
82,38.099999999999994
83,47.4
84,24.5
85,55.800000000000004
86,54.1
87,30.300000000000004
88,33.800000000000004
89,53.699999999999996
90,45.4
91,42.39999999999999
92,39.2
93,60.900000000000006
94,65.8
95,51.099999999999994
96,45.9
97,34.6
98,40.2
99,37.49999999999999
