,Score,Epslon,round
0,-30.72,2.8166943999999954,0
1,-33.67,0.01776,1
2,-27.73,0.01776,2
3,-21.99,0.01776,3
4,-25.85,0.01776,4
5,-18.52,0.01776,5
6,-10.97,0.01776,6
7,-13.45,0.01776,7
8,-15.28,0.01776,8
