,182
0,-6.900000000000001
1,-8.700000000000001
2,-1.9000000000000004
3,-6.3999999999999995
4,-2.8000000000000003
5,2.9000000000000004
6,-3.8000000000000003
7,-7.300000000000001
8,-3.3999999999999995
9,-6.1
10,-9.400000000000002
11,-1.2999999999999996
12,-8.3
13,0.7
14,-8.9
15,-4.7
16,-3.8000000000000007
17,-0.6
18,-1.7000000000000006
19,-4.4
20,2.6000000000000005
21,-4.4
22,-7.8999999999999995
23,-4.500000000000001
24,-4.1000000000000005
25,1.1999999999999995
26,-2.8
27,-8.0
28,5.3999999999999995
29,-2.8
30,6.500000000000001
31,1.699999999999999
32,3.900000000000001
33,2.3
34,2.3
35,3.6
36,2.9000000000000004
37,3.6
38,1.3
39,7.299999999999999
40,18.099999999999998
41,8.4
42,22.9
43,5.799999999999999
44,15.499999999999996
45,2.3999999999999995
46,12.299999999999999
47,1.7999999999999998
48,17.999999999999996
49,24.599999999999998
50,18.400000000000006
51,41.6
52,23.2
53,17.7
54,35.89999999999999
55,41.900000000000006
56,45.0
57,34.6
58,47.60000000000001
59,34.6
60,45.3
61,24.6
62,58.199999999999996
63,35.7
64,38.39999999999999
65,40.3
66,37.9
67,39.49999999999999
68,46.7
69,45.099999999999994
70,49.199999999999996
71,39.40000000000001
72,83.0
73,42.400000000000006
74,62.3
75,39.599999999999994
76,46.8
77,43.9
78,40.7
79,42.3
80,32.1
81,39.2
82,50.4
83,55.00000000000001
84,61.599999999999994
85,41.300000000000004
86,48.900000000000006
87,43.7
88,49.6
89,39.49999999999999
90,40.4
91,59.099999999999994
92,32.10000000000001
93,31.400000000000002
94,46.7
95,44.9
96,42.7
97,61.5
98,44.0
99,38.0
