,Score,Epslon,round
0,-29.4,1.6172271999999959,0
1,-21.76,0.01776,1
2,-12.33,0.01776,2
3,-2.82,0.01776,3
4,-5.19,0.01776,4
5,-2.11,0.01776,5
6,-6.24,0.01776,6
7,-9.97,0.01776,7
8,-7.07,0.01776,8
