,74
0,-3.8
1,-1.4
2,-3.0999999999999996
3,-5.8
4,-9.4
5,-8.4
6,-4.7
7,-8.6
8,-8.100000000000001
9,-9.0
10,-3.4000000000000004
11,-8.0
12,-2.7000000000000006
13,-9.0
14,-5.1000000000000005
15,0.7999999999999999
16,-6.4
17,-2.4000000000000004
18,-4.0
19,-5.199999999999999
20,1.5
21,-3.6999999999999997
22,-4.1
23,2.0999999999999996
24,-4.7
25,1.7000000000000002
26,3.5
27,2.0999999999999996
28,-0.7999999999999996
29,2.6000000000000005
30,10.5
31,12.4
32,28.9
33,32.300000000000004
34,40.8
35,30.9
36,41.300000000000004
37,41.099999999999994
38,57.0
39,28.5
40,29.3
41,41.49999999999999
42,34.5
43,60.7
44,47.6
45,26.9
46,39.699999999999996
47,39.9
48,37.4
49,55.6
50,36.3
51,31.2
52,35.6
53,38.3
54,31.4
55,53.2
56,35.199999999999996
57,46.99999999999999
58,42.9
59,52.300000000000004
60,51.5
61,43.2
62,35.9
63,43.8
64,47.49999999999999
65,50.20000000000001
66,44.9
67,49.099999999999994
68,43.300000000000004
69,41.900000000000006
70,34.3
71,44.0
72,47.4
73,26.400000000000002
74,68.9
75,31.2
76,43.1
77,46.50000000000001
78,68.1
79,40.8
80,37.8
81,44.6
82,41.4
83,62.10000000000001
84,29.2
85,37.0
86,37.099999999999994
87,66.7
88,37.7
89,32.5
90,56.29999999999999
91,67.2
92,24.099999999999998
93,28.300000000000004
94,41.1
95,67.00000000000001
96,50.4
97,44.199999999999996
98,46.5
99,27.0
