,Score,Epslon,round
0,-26.24,3.216516799999996,0
1,-21.58,0.01776,1
2,-17.34,0.01776,2
3,-11.89,0.01776,3
4,-4.38,0.01776,4
5,10.71,0.01776,5
6,5.39,0.01776,6
7,7.65,0.01776,7
8,15.51,0.01776,8
