,80
0,-4.700000000000001
1,-7.6000000000000005
2,-7.9
3,-7.3999999999999995
4,-2.9
5,-6.0
6,-7.299999999999999
7,-6.1000000000000005
8,-3.7000000000000006
9,-5.5
10,-6.2
11,-7.4
12,-6.4
13,-7.6
14,-5.2
15,-6.800000000000002
16,-4.8
17,-5.800000000000001
18,-3.0
19,-8.5
20,-10.0
21,-8.2
22,-2.5
23,-2.1
24,-3.599999999999999
25,-7.800000000000001
26,-2.8
27,2.3
28,-0.39999999999999947
29,1.5999999999999996
30,-6.499999999999999
31,10.6
32,-5.800000000000001
33,7.1
34,4.2
35,9.1
36,8.4
37,18.099999999999998
38,9.0
39,11.3
40,28.6
41,27.1
42,54.4
43,38.2
44,31.9
45,47.2
46,41.7
47,50.8
48,26.0
49,60.5
50,58.00000000000001
51,44.099999999999994
52,77.69999999999999
53,55.8
54,64.9
55,41.400000000000006
56,33.9
57,40.1
58,42.300000000000004
59,48.2
60,52.69999999999999
61,83.30000000000001
62,47.89999999999999
63,48.4
64,75.3
65,75.3
66,72.5
67,72.39999999999999
68,34.8
69,62.2
70,69.2
71,69.1
72,77.19999999999999
73,24.200000000000003
74,66.1
75,48.3
76,65.9
77,39.099999999999994
78,36.89999999999999
79,55.0
80,40.9
81,39.1
82,55.7
83,44.099999999999994
84,55.89999999999999
85,40.7
86,52.800000000000004
87,61.20000000000001
88,52.800000000000004
89,29.400000000000002
90,46.800000000000004
91,64.9
92,84.0
93,57.99999999999999
94,58.900000000000006
95,34.4
96,41.699999999999996
97,70.4
98,65.1
99,57.5
