,Score,Epslon,round
0,-20.35,3.616339199999996,0
1,4.14,0.01776,1
2,10.2,0.01776,2
3,2.99,0.01776,3
4,7.88,0.01776,4
5,6.02,0.01776,5
6,7.23,0.01776,6
7,12.68,0.01776,7
8,13.94,0.01776,8
