,Score,Epslon,round
0,-32.21,1.6172271999999959,0
1,-3.18,0.01776,1
2,7.53,0.01776,2
3,21.3,0.01776,3
4,9.49,0.01776,4
5,10.22,0.01776,5
6,8.99,0.01776,6
7,12.53,0.01776,7
8,19.72,0.01776,8
