,Score,Epslon,round
0,-9.77,2.0170495999999956,0
1,20.47,0.01776,1
2,24.8,0.01776,2
3,28.11,0.01776,3
4,18.92,0.01776,4
5,18.65,0.01776,5
6,37.17,0.01776,6
7,25.08,0.01776,7
8,23.04,0.01776,8
