,Score,Epslon,round
0,-27.78,2.4168719999999957,0
1,-22.13,0.01776,1
2,-16.95,0.01776,2
3,-16.24,0.01776,3
4,-8.73,0.01776,4
5,-8.87,0.01776,5
6,-2.92,0.01776,6
7,2.61,0.01776,7
8,7.25,0.01776,8
