,Score,Epslon,round
0,-25.83,0.8175823999999956,0
1,-18.13,0.01776,1
2,-14.73,0.01776,2
3,-10.98,0.01776,3
4,-7.77,0.01776,4
5,-6.92,0.01776,5
6,-6.38,0.01776,6
7,-7.68,0.01776,7
8,-6.42,0.01776,8
