,168
0,-8.5
1,-8.399999999999999
2,-8.0
3,-10.8
4,-2.6000000000000005
5,-4.2
6,-3.2000000000000006
7,-8.4
8,-4.900000000000001
9,-6.0
10,-6.000000000000002
11,-4.300000000000001
12,-8.2
13,-0.8
14,-4.5
15,3.199999999999999
16,-8.2
17,-2.4000000000000004
18,-6.6
19,-5.6000000000000005
20,-6.6
21,0.9000000000000001
22,-4.5
23,-1.7999999999999998
24,3.7999999999999994
25,-3.3
26,0.10000000000000009
27,-0.9999999999999996
28,1.2999999999999996
29,4.4
30,3.4000000000000004
31,10.499999999999998
32,14.200000000000001
33,5.4
34,14.200000000000001
35,33.2
36,5.499999999999998
37,-1.1
38,24.400000000000002
39,3.1999999999999997
40,1.4
41,6.400000000000001
42,23.1
43,9.799999999999999
44,16.3
45,17.700000000000003
46,15.0
47,33.599999999999994
48,32.5
49,31.3
50,36.900000000000006
51,38.9
52,34.599999999999994
53,35.29999999999999
54,35.599999999999994
55,47.599999999999994
56,57.300000000000004
57,30.1
58,49.5
59,40.9
60,32.199999999999996
61,62.400000000000006
62,58.7
63,52.3
64,32.2
65,37.99999999999999
66,56.900000000000006
67,36.00000000000001
68,28.400000000000002
69,41.699999999999996
70,41.6
71,43.00000000000001
72,50.60000000000001
73,66.7
74,57.7
75,54.0
76,51.199999999999996
77,46.9
78,45.2
79,41.5
80,32.6
81,32.300000000000004
82,49.599999999999994
83,55.89999999999999
84,59.8
85,64.5
86,91.7
87,32.7
88,35.3
89,56.300000000000004
90,48.10000000000001
91,45.0
92,40.1
93,49.099999999999994
94,43.9
95,60.2
96,52.599999999999994
97,59.60000000000001
98,26.100000000000005
99,24.0
