,Score,Epslon,round
0,-35.4,2.4168719999999957,0
1,-29.08,0.01776,1
2,-13.48,0.01776,2
3,-1.64,0.01776,3
4,4.88,0.01776,4
5,7.09,0.01776,5
6,4.88,0.01776,6
7,3.69,0.01776,7
8,16.3,0.01776,8
